city,year,weekofyear,week_start_date,ndvi_ne,ndvi_nw,ndvi_se,ndvi_sw,reanalysis_air_temp_k,reanalysis_avg_temp_k,reanalysis_dew_point_temp_k,reanalysis_max_air_temp_k,reanalysis_precip_amt_kg_per_m2,reanalysis_relative_humidity_percent,reanalysis_sat_precip_amt_mm,reanalysis_tdtr_k,station_avg_temp_c,station_diur_temp_rng_c,station_max_temp_c,station_min_temp_c,station_precip_mm
iq,2010,15,2010-04-16,0.1576857,0.15661429999999998,0.1840143,0.13588570000000003,298.305714286,299.55714285700003,297.00285714299997,307.3,150.8,93.6557142857,17.33,7.22857142857,27.15,9.6,33.0,21.2,18.0
iq,2010,16,2010-04-23,0.2314857,0.2946857,0.3316571,0.2444,298.43857142900004,299.507142857,297.678571429,304.7,81.4,95.9957142857,86.7,7.75714285714,27.85,9.6,33.5,22.5,51.1
iq,2010,17,2010-04-30,0.2397429,0.2592714,0.3077857,0.3079429,299.048571429,300.028571429,296.468571429,308.4,23.6,87.65714285709998,26.0,8.25714285714,28.85,12.125,36.2,21.4,35.4
iq,2010,18,2010-05-07,0.2608143,0.2557857,0.2577714,0.3402857,297.61714285700003,298.585714286,296.97571428599997,304.7,85.46,96.7128571429,73.97,5.71428571429,27.6,9.6,33.2,21.4,8.1
iq,2010,19,2010-05-14,0.16868570000000002,0.1585,0.1330714,0.1456,297.278571429,297.935714286,296.738571429,306.0,87.3,97.44571428569999,59.4,6.18571428571,27.4,10.4,33.7,21.2,32.0
iq,2010,20,2010-05-21,0.26307140000000007,0.2725,0.2582714,0.2445,297.648571429,298.707142857,293.227142857,308.7,8.8,78.9985714286,1.15,11.2428571429,25.633333333299998,9.2,34.0,20.0,2.5
iq,2010,21,2010-05-28,0.34275,0.3189,0.2563429,0.2925143,299.33428571400003,300.771428571,296.825714286,309.7,45.0,88.7657142857,55.3,9.8,28.633333333299998,11.933333333299998,35.4,22.4,27.0
iq,2010,22,2010-06-04,0.16015710000000002,0.1603714,0.1360429,0.2256571,298.33,299.392857143,296.452857143,308.5,207.1,91.6,86.47,7.47142857143,27.4333333333,10.5,34.7,21.7,36.6
iq,2010,23,2010-06-11,0.2470571,0.14605710000000002,0.2503571,0.2337143,296.598571429,297.592857143,295.50142857099996,305.5,50.6,94.28,58.94,7.5,24.4,6.9,32.2,19.2,7.4
iq,2010,24,2010-06-18,0.3339143,0.2457714,0.2788857,0.3254857,296.345714286,297.521428571,295.32428571400004,306.1,62.33,94.66,59.67,7.87142857143,25.4333333333,8.73333333333,31.2,21.0,16.0
iq,2010,25,2010-06-25,0.2981857,0.2329714,0.2742143,0.3157571,298.097142857,299.835714286,295.80714285700003,307.8,36.9,89.08285714290001,63.22,11.014285714300001,27.475,9.9,33.7,22.2,20.4
